,result,table,_time,_value
,_result,0,2022-08-06T00:00:00Z,36.099999999999994
,_result,0,2022-08-07T00:00:00Z,37.099999999999994
,_result,0,2022-08-08T00:00:00Z,30.900000000000006
,_result,0,2022-08-09T00:00:00Z,33
,_result,0,2022-08-10T00:00:00Z,23.60000000000001
,_result,0,2022-08-11T00:00:00Z,29.200000000000017
,_result,0,2022-08-12T00:00:00Z,28.5
,_result,0,2022-08-13T00:00:00Z,29.80000000000001
,_result,0,2022-08-14T00:00:00Z,23.60000000000001
,_result,0,2022-08-15T00:00:00Z,30.30000000000001
,_result,0,2022-08-16T00:00:00Z,33.400000000000006
,_result,0,2022-08-17T00:00:00Z,33.80000000000001
,_result,0,2022-08-18T00:00:00Z,35.80000000000001
,_result,0,2022-08-19T00:00:00Z,38.30000000000001
,_result,0,2022-08-20T00:00:00Z,36.30000000000001
,_result,0,2022-08-21T00:00:00Z,26.5
,_result,0,2022-08-22T00:00:00Z,22.30000000000001
,_result,0,2022-08-23T00:00:00Z,22.60000000000001
,_result,0,2022-08-24T00:00:00Z,23.900000000000006
,_result,0,2022-08-25T00:00:00Z,24.30000000000001
,_result,0,2022-08-26T00:00:00Z,30
,_result,0,2022-08-27T00:00:00Z,33.80000000000001
,_result,0,2022-08-28T00:00:00Z,35.400000000000006
,_result,0,2022-08-29T00:00:00Z,32.80000000000001
,_result,0,2022-08-30T00:00:00Z,30.599999999999994
,_result,0,2022-08-31T00:00:00Z,29.200000000000017
,_result,0,2022-09-01T00:00:00Z,30.099999999999994
,_result,0,2022-09-02T00:00:00Z,18.700000000000003
,_result,0,2022-09-03T00:00:00Z,21.900000000000006
,_result,0,2022-09-04T00:00:00Z,25.400000000000006
,_result,0,2022-09-05T00:00:00Z,25.10000000000001
,_result,0,2022-09-06T00:00:00Z,27.700000000000003
,_result,0,2022-09-07T00:00:00Z,30.5
,_result,0,2022-09-08T00:00:00Z,32.5
,_result,0,2022-09-09T00:00:00Z,32.5
,_result,0,2022-09-10T00:00:00Z,27.60000000000001
,_result,0,2022-09-11T00:00:00Z,26.400000000000006
,_result,0,2022-09-12T00:00:00Z,25.900000000000006
,_result,0,2022-09-13T00:00:00Z,25.5
,_result,0,2022-09-14T00:00:00Z,27.10000000000001
,_result,0,2022-09-15T00:00:00Z,30
,_result,0,2022-09-16T00:00:00Z,29.400000000000006
,_result,0,2022-09-17T00:00:00Z,18
,_result,0,2022-09-18T00:00:00Z,13.400000000000006
,_result,0,2022-09-19T00:00:00Z,20.900000000000006
,_result,0,2022-09-20T00:00:00Z,16.700000000000003
,_result,0,2022-09-21T00:00:00Z,18.400000000000006
,_result,0,2022-09-22T00:00:00Z,17.700000000000003
,_result,0,2022-09-23T00:00:00Z,18.80000000000001
,_result,0,2022-09-24T00:00:00Z,19.80000000000001
,_result,0,2022-09-25T00:00:00Z,21.10000000000001
,_result,0,2022-09-26T00:00:00Z,21.80000000000001
,_result,0,2022-09-27T00:00:00Z,19.10000000000001
,_result,0,2022-09-28T00:00:00Z,22.400000000000006
,_result,0,2022-09-29T00:00:00Z,19.5
,_result,0,2022-09-30T00:00:00Z,25.5
,_result,0,2022-10-01T00:00:00Z,26.200000000000003
,_result,0,2022-10-02T00:00:00Z,21.200000000000003
,_result,0,2022-10-03T00:00:00Z,22.200000000000003
,_result,0,2022-10-04T00:00:00Z,19.60000000000001
,_result,0,2022-10-05T00:00:00Z,19.700000000000003
,_result,0,2022-10-06T00:00:00Z,20.80000000000001
,_result,0,2022-10-07T00:00:00Z,21.30000000000001
,_result,0,2022-10-08T00:00:00Z,21.700000000000003
,_result,0,2022-10-09T00:00:00Z,22.60000000000001
,_result,0,2022-10-10T00:00:00Z,22
,_result,0,2022-10-11T00:00:00Z,19.30000000000001
,_result,0,2022-10-12T00:00:00Z,20.700000000000003
,_result,0,2022-10-13T00:00:00Z,19.700000000000003
,_result,0,2022-10-14T00:00:00Z,20.10000000000001
,_result,0,2022-10-15T00:00:00Z,21
,_result,0,2022-10-16T00:00:00Z,21.700000000000003
,_result,0,2022-10-17T00:00:00Z,23.30000000000001
,_result,0,2022-10-18T00:00:00Z,22.10000000000001
,_result,0,2022-10-19T00:00:00Z,21.5
,_result,0,2022-10-20T00:00:00Z,22.700000000000003
,_result,0,2022-10-21T00:00:00Z,17.30000000000001
,_result,0,2022-10-22T00:00:00Z,18.10000000000001
,_result,0,2022-10-23T00:00:00Z,24.10000000000001
,_result,0,2022-10-24T00:00:00Z,19.700000000000003
,_result,0,2022-10-25T00:00:00Z,25.10000000000001
,_result,0,2022-10-26T00:00:00Z,16.60000000000001
,_result,0,2022-10-27T00:00:00Z,22.30000000000001
,_result,0,2022-10-28T00:00:00Z,23.30000000000001
,_result,0,2022-10-29T00:00:00Z,17.5
,_result,0,2022-10-30T00:00:00Z,13.100000000000009
,_result,0,2022-10-31T00:00:00Z,15.300000000000011

